Fecha y hora,"Departamento","Localidad","Jurisdiccion ","Tipo de Siniestro","Vehiculo","Rol",Edad,"Sexo",Fallecido a los Dias,"Otro vehiculo","Lugar del Siniestro","X","Y"
24/01/2015 20:15:00,"RIO NEGRO","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",25,"M",0,,"RUTA 24 km. 53","404564.8211","6343604.6164"
25/01/2015 09:30:00,"ARTIGAS","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",50,"M",0,,"RUTA 3 km. 605","440029.1465828","6635283.36637414"
25/01/2015 06:50:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",24,"M",23,,"Avda Giannattasio km21.200","592774.19931157","6144591.47833346"
25/01/2015 12:40:00,"SAN JOSE","SANTA LUCIA","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",39,"M",0,"CAMION","RUTA 11 km. 79","551915.57660566","6188687.76693293"
25/01/2015 19:30:00,"CANELONES","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",42,"M",0,,"RUTA 7 km. 64","607526.6016496","6186390.96836572"
26/01/2015 22:25:00,"MALDONADO","PIRIAPOLIS","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",40,"F",1,"MOTO","RAMBLA DE LOS ARGENTINOS esq. ARMENIA","657278.34999365","6140684.77124209"
27/01/2015 12:35:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",86,"F",7,"AUTO","AVENIDA BRASIL esq. CORONEL ALEGRE","577131.8497286","6136789.36994162"
27/01/2015 13:55:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",65,"M",1,"AUTO","RAMBLA PRESIDENTE WILSON esq. VIA DE INTERCONEXION","575715.0046336","6135250.06494595"
27/01/2015 12:35:00,"CANELONES","SANTA LUCIA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",20,"M",1,"CAMION","GENERAL MITRE  esq. RINCON","556597.09280918","6187157.22680799"
28/01/2015 13:30:00,"RIO NEGRO","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",50,"M",0,,"RUTA 3 km. 303,500","450177.09632089","6369218.69535544"
28/01/2015 07:50:00,"COLONIA","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",50,"M",0,,"RUTA 1 km. 153","445223.93161611","6193470.66044699"
29/01/2015 13:30:00,"MALDONADO","N/C","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",44,"M",5,"MOTO","RUTA 37 esq. RINCON","657805.46719372","6142257.59001273"
31/01/2015 04:00:00,"TACUAREMBO","PUEBLO DEL BARRO","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",51,"M",0,,"RUTA 26 km. 303","650934.4996435","6461486.95836465"
01/02/2015 06:45:00,"CANELONES","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",24,"M",0,,"RUTA 5 km. 328","568347.07102859","6168278.66875548"
01/02/2015 14:45:00,"LAVALLEJA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",0,"MOTO","RUTA 8 km. 168","697374.22544657","6220501.23781303"
03/02/2015 11:10:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",82,"M",1,,"JOSE POSSOLO esq. GALVANI","577193.27912502","6143901.00595791"
04/02/2015 15:26:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",22,"M",0,"MOTO","AVENIDA LUIS BATLLE BERRES esq. LOMAS DE ZAMORA","562966.86914059","6147013.30904243"
04/02/2015 19:12:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",20,"M",0,"OMNIBUS","AVENIDA GENERAL FLORES esq. CHIMBORAZO","576883.88505026","6143207.39893096"
04/02/2015 22:10:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",45,"M",0,"CAMIONETA","AVENIDA CALCAGNO esq. MAXIMA MARRERO","590627.57565753","6143675.56539159"
05/02/2015 07:00:00,"COLONIA","RADIAL ROSARIO","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",73,"M",0,"TRACTOR","RUTA 2 km. 122,500","468673.51017086","6200497.5193122"
05/02/2015 07:15:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",44,"F",0,"CAMION","AMEGHINO esq. EMILIO ROMERO","570747.74651955","6141571.40911796"
05/02/2015 13:30:00,"FLORIDA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",45,"M",1,"AUTO","RUTA 76 km. 5,500","568078.47075345","6207858.49887639"
06/02/2015 07:00:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",42,"F",0,,"RUTA 3 km. 425","419836.58981901","6461276.7861092"
06/02/2015 19:25:00,"SAN JOSE","CIUDAD DEL PLATA","DEPARTAMENTAL","ATROPELLO DE ANIMALES","MOTO","PASAJERO",47,"F",9,,"BOREAL esq. MALACA","558056.31355058","6152362.41999657"
07/02/2015 10:26:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",26,"M",4,,"RAMBLA DOCTOR BALTASAR BRUM esq. RUTA DE ACCESO","571783.82243156","6140640.38146276"
08/02/2015 04:15:00,"CANELONES","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",74,"M",0,,"RUTA 81 km 96","632582.96294043","6182933.62131464"
09/02/2015 04:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",41,"M",1,"CAMIONETA","AVENIDA MILLAN esq. AVENIDA GENERAL EUGENIO GARZON","571167.12846601","6145022.21875852"
09/02/2015 08:00:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",61,"M",0,"CAMION","RUTA 12 km. 83,400","608584.92910859","6200320.79021119"
10/02/2015 20:57:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",80,"F",1,"AUTO","MACIEL esq. RAMBLA REPUBLICA DE FRANCIA","572189.41600484","6136460.23070372"
11/02/2015 06:31:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",32,"M",1,"AUTO","BOULEVARD JOSE BATLLE Y ORDOÑEZ esq. PRESIDENTE ORIBE","579314.22875963","6138653.06735819"
12/02/2015 23:45:00,"SALTO","SALTO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",15,"M",0,"MOTO","AVENIDA APOLON DE MIRBEK esq. DOCTOR CHIAZZARO","407742.24365961","6529386.09844739"
12/02/2015 23:46:00,"SALTO","SALTO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",20,"F",1,"MOTO","AVENIDA APOLON DE MIRBEK esq. DOCTOR CHIAZZARO","407742.24365961","6529386.09844739"
14/02/2015 06:30:00,"SAN JOSE","SAN JOSE DE MAYO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",15,"M",1,,"AVENIDA MANUEL J. RODRIGUEZ esq. ESPINOLA","525841.3286465","6200804.93065924"
14/02/2015 13:10:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",61,"M",0,"OMNIBUS","AVENIDA GENERAL EUGENIO GARZON esq. AVENIDA LEZICA","571080.04365391","6148354.78345916"
14/02/2015 19:15:00,"CANELONES","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",50,"M",0,,"RUTA 5 km. 31,900","570675.10160454","6164479.53464639"
14/02/2015 19:15:00,"ROCHA","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",89,"M",0,,"RUTA 16 km. 17","791243.13287798","6216125.20789247"
15/02/2015 07:30:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",35,"M",12,"MOTO","RUTA 36 km. 37","559365.96579369","6169117.54365593"
15/02/2015 06:40:00,"COLONIA","FOMENTO","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",32,"M",0,"CAMIONETA","RUTA 51 km. 128","476734.85775311","6190746.81022745"
14/02/2015 20:30:00,"COLONIA","N/C","DEPARTAMENTAL","CAÍDA","MOTO","PASAJERO",45,"M",1,,"RUTA 61 km. 20","476141.20433946","6207455.60809473"
17/02/2015 03:35:00,"CERRO LARGO","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",56,"M",0,,"RUTA 18 km. 10","845405.75525268","6377468.11246695"
17/02/2015 06:00:00,"ROCHA","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",42,"M",0,,"RUTA 9 km. 264,800","788307.27879517","6211187.11770468"
16/02/2015 06:00:00,"CANELONES","HIPODROMO","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",65,"M",2,,"RUTA 65 km. 37,500","594741.52361033","6159096.06577875"
17/02/2015 16:30:00,"FLORIDA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",39,"M",0,"AUTO","RUTA 5 km. 108","569888.40024859","6234232.34199359"
16/02/2015 11:45:00,"ROCHA","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",51,"M",2,,"RUTA 15 km. 121 - curva de los palos blancos","760070.80375908","6273085.98372555"
18/02/2015 06:00:00,"DURAZNO","N/C","NACIONAL","DESPISTE","CAMION","PASAJERO",31,"F",0,,"RUTA 5 km. 186","545458.93660904","6307268.6978448"
19/02/2015 06:45:00,"FLORES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",49,"M",0,"CAMION","RUTA 3 km. 242","485776.55452741","6332851.62972817"
19/02/2015 17:26:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",85,"F",3,"CAMIONETA","MALDONADO esq. DOCTOR BARRIOS AMORIN","574520.01007525","6136726.68403481"
21/02/2015 17:30:00,"RIVERA","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",83,"F",1,,"RUTA 30 km. 242","598244.28755049","6559649.5004631"
21/02/2015 20:30:00,"FLORIDA","FLORIDA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",39,"M",1,"MOTO","CORALIO LACOSTA esq. GENERAL FLORES","572987.62585899","6226884.56816878"
22/02/2015 15:00:00,"RIO NEGRO","YOUNG","DEPARTAMENTAL","CAÍDA","MOTO","PASAJERO",79,"M",0,,"VEINTICINCO DE AGOSTO esq. DIECINUEVE DE ABRIL","441323.92626289","6381718.55188521"
23/02/2015 09:45:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",86,"M",0,"AUTO","AVENIDA GENERAL FLORES esq. CONSULADO","575533.48874501","6141159.89864395"
19/02/2015 14:45:00,"MALDONADO","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",66,"F",0,,"RUTA 39 km. 68,600","703060.95574875","6194258.89112661"
24/02/2015 06:00:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",72,"M",0,"CAMIONETA","RUTA 11 km. 18","498666.30447768","6200206.89916731"
24/02/2015 13:10:00,"PAYSANDU","PAYSANDU","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",41,"M",3,"AUTO","TREINTA Y TRES ORIENTALES esq. LARRAÑAGA","397918.08760258","6424657.19472254"
24/02/2015 21:40:00,"CERRO LARGO","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",52,"F",0,"CAMIONETA","RUTA 7 Km 313,500","715950.16300816","6368884.49087415"
25/02/2015 13:00:00,"CANELONES","CANELONES","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",65,"M",0,,"TREINTA Y TRES esq. MARIA STAGNERO DE MUNAR","565999.14780469","6179817.70368665"
26/02/2015 08:30:00,"ROCHA","N/C","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",59,"M",1,,"CAMINO EL CHIMANGO","760307.11838874","6262292.61622597"
27/02/2015 22:50:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",67,"F",6,,"ARIEL esq. JOSE ENRIQUE RODO","594463.90129807","6144607.53044343"
02/03/2015 19:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",87,"M",0,"AUTO","RAMBLA REPUBLICA DE FRANCIA esq. ZABALA","572555.67880872","6136589.71110683"
02/03/2015 14:30:00,"CANELONES","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",10,"M",1,"CAMIONETA","RUTA 12 KM. 95","626731.94248595","6198823.18095376"
05/03/2015 11:45:00,"CANELONES","PROGRESO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",90,"M",4,"MOTO","AVENIDA JOSE ARTIGAS esq. ARAUCARIA","570807.58699544","6164345.18111042"
05/03/2015 11:50:00,"COLONIA","CARMELO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",30,"M",0,"CAMION","DOCTOR EDUARDO IRASTORZA esq. TREINTA Y TRES","380440.61988722","6237454.96507651"
05/03/2015 06:30:00,"CANELONES","PANDO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",25,"F",1,"CAMION","RUTA 75 esq. VENEZUELA","594741.52361033","6159096.06577875"
07/03/2015 19:16:00,"CANELONES","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",25,"M",0,,"RUTA 81 km. 4","558039.9124336","6187532.6574839"
08/03/2015 21:14:00,"CANELONES","PASO DE CARRASCO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",19,"F",0,"AUTO","AVENIDA WILSON FERREIRA ALDUNATE esq. AVENIDA DEL LAGO","586640.35647188","6141936.06301286"
09/03/2015 11:40:00,"CERRO LARGO","MELO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",68,"F",1,"MOTO","DIECIOCHO DE JULIO esq. JOSE ENRIQUE RODO","766554.84513022","6415368.7508694"
10/03/2015 20:45:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",64,"M",1,"OMNIBUS","AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. FILIPINAS","567525.91428935","6140517.36311303"
11/03/2015 12:10:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",69,"M",1,"AUTO","AVENIDA DOCTOR AMERICO RICALDONI esq. AVENIDA INGENIERO LUIS PONCE","576918.61526313","6137939.44259178"
11/03/2015 21:30:00,"CANELONES","LAS PIEDRAS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",71,"M",2,"MOTO","COLONIA esq. DIECIOCHO DE MAYO","572084.38104444","6155945.09674514"
12/03/2015 17:46:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",13,"F",0,"OMNIBUS","AVENIDA LUIS BATLLE BERRES esq. CAMINO DE LOS ORIENTALES","563297.71031848","6146802.06903789"
13/03/2015 17:30:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",61,"M",0,"AUTO","RUTA DE ACCESO km. 3,500","569829.24407894","6140748.69398727"
14/03/2015 16:45:00,"ARTIGAS","FRANQUIA","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",74,"M",1,"MOTO","RUTA 3 km.","443808.99164249","6654007.70173947"
15/03/2015 07:30:00,"DURAZNO","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",34,"M",0,,"RUTA 5 km. 209","550588.45170135","6329045.40056247"
16/03/2015 18:15:00,"TACUAREMBO","TACUAREMBO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",75,"M",23,"MOTO","GENERAL MANUEL ORIBE esq. ITUZAINGO","596103.64069761","6491429.73866306"
17/03/2015 11:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",20,"M",1,"CAMION","CAMINO MALDONADO esq. OSVALDO CRUZ","579926.07618514","6143711.39255797"
17/03/2015 14:47:00,"CANELONES","CANELONES","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",0,"CAMION","FRANCISCO ACUÑA DE FIGUEROA esq. GENERAL APARICIO SARAVIA","566212.06980461","6178809.68319162"
19/03/2015 07:10:00,"FLORIDA","FLORIDA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",49,"F",1,"AUTO","DOCTOR ELIAS REGULES esq. NACIONAL F. SANCHEZ","570421.88484577","6227028.74110069"
19/03/2015 20:25:00,"DURAZNO","DURAZNO","DEPARTAMENTAL","CAÍDA","CARRO","PASAJERO",32,"M",26,,"CAMINO HORNOS a 500 m al norte de MATIAS DEL RIO","542987.45874942","6307889.67617009"
21/03/2015 05:50:00,"MALDONADO","SAN CARLOS","DEPARTAMENTAL","DESPISTE","MOTO","CONDUCTOR",43,"M",1,,"AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE","689228.52478966","6147910.13169281"
21/03/2015 05:50:00,"MALDONADO","SAN CARLOS","DEPARTAMENTAL","DESPISTE","MOTO","PASAJERO",30,"F",0,,"AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE","689228.52478966","6147910.13169281"
22/03/2015 16:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",46,"M",0,"AUTO","AVENIDA OCHO DE OCTUBRE esq. PERNAS","578219.50240008","6140254.36684754"
22/03/2015 19:45:00,"CANELONES","BARRIO COPOLA","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",35,"M",0,"CAMIONETA","CAMINO ALDABALDE esq. CALLE DIECISIETE METROS","569352.41870232","6154165.03290412"
23/03/2015 18:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",37,"M",0,"CAMION","CAMINO TOMKINSON esq. CAMINO CIBILS","566295.42497478","6144638.88336914"
24/03/2015 12:44:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",42,"F",0,"CAMIONETA","CAMINO CIBILS esq. BELGICA","567144.5800091","6139842.60374181"
