Fecha y hora,"Departamento","Localidad","Jurisdiccion ","Tipo de Siniestro","Vehiculo","Rol",Edad,"Sexo",Fallecido a los Dias,"Otro vehiculo","Lugar del Siniestro","X","Y"
09/01/2014 09:00:00,"TREINTA Y TRES","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",53,"F",0,,"RUTA 8 km. 315","747706.70072767","6346473.91648964"
10/01/2014 17:25:00,"SAN JOSE","N/C","NACIONAL","DESPISTE","CAMION","CONDUCTOR",46,"M",0,,"RUTA 3 km. 128,300","527531.92637274","6234594.06230506"
11/01/2014 07:00:00,"PAYSANDU","PAYSANDU","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",59,"M",3,,"DAMASO ANTONIO LARRAÑAGA esq. INDEPENDENCIA","397691.76282526","6424687.18476661"
11/01/2014 08:00:00,"ROCHA","BARRA DE CHUY","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",23,"M",0,,"CAMINO ACCESO A BARRA DE CHUY","832274.70283275","6257419.30472783"
11/01/2014 08:00:00,"ROCHA","BARRA DE CHUY","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",23,"M",0,,"CAMINO ACCESO A BARRA DE CHUY","832274.70283275","6257419.30472783"
11/01/2014 08:00:00,"ROCHA","BARRA DE CHUY","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",24,"M",0,,"CAMINO ACCESO A BARRA DE CHUY","832274.70283275","6257419.30472783"
11/01/2014 08:00:00,"ROCHA","BARRA DE CHUY","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",25,"M",0,,"CAMINO ACCESO A BARRA DE CHUY","832274.70283275","6257419.30472783"
11/01/2014 16:20:00,"CANELONES","PANDO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",33,"M",23,"OMNIBUS","AVENIDA JOSE PEDRO VARELA esq. CESAR PIOVENE","595308.82807523","6157714.67555076"
11/01/2014 19:00:00,"CANELONES","TOLEDO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",50,"M",0,"MOTO","RUTA 33 km. 23","581053.12451342","6155940.00936385"
11/01/2014 19:00:00,"CANELONES","TOLEDO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",44,"M",0,"MOTO","RUTA 33 km. 23","581053.12451342","6155940.00936385"
12/01/2014 14:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",27,"M",0,,"RAMBLA EUSKALERRIA esq. CANDELARIA","581131.49512591","6139518.34428497"
12/01/2014 18:15:00,"COLONIA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",9,"F",1,"CAMIONETA","RUTA 1 km. 123","474070.88418694","6200769.37606304"
12/01/2014 18:15:00,"COLONIA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",1,"F",1,"CAMIONETA","RUTA 1 km. 123","474070.88418694","6200769.37606304"
13/01/2014 23:40:00,"COLONIA","BRITOPOLIS","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",18,"M",0,,"CAMINO RINCON DEL REY - entre BRITOPOLIS Y BLANCARENA","474217.330468","6189703.00158079"
14/01/2014 10:35:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",30,"M",9,"CAMION","CAMINO CARRASCO esq. PIRAN","580191.57882319","6140730.49785545"
15/01/2014 16:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",33,"M",1,"AUTO","CAMINO GENERAL MAXIMO SANTOS esq. BELL","572301.35844824","6145527.4489513"
16/01/2014 15:00:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",38,"F",1,"AUTO","RUTA 5 esq. CAMINO LA REDENCION","567251.30361308","6148838.20754585"
16/01/2014 17:45:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",85,"M",0,"AUTO","RUTA 80 km. 82","627318.6431386","6174663.15671824"
16/01/2014 22:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",43,"M",1,"OMNIBUS","HUM esq. GENERAL MARTIN RODRIGUEZ","575467.17291932","6143489.03675788"
16/01/2014 22:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",40,"F",5,"OMNIBUS","HUM esq. GENERAL MARTIN RODRIGUEZ","575467.17291932","6143489.03675788"
18/01/2014 08:27:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",28,"F",1,"OMNIBUS","CAMINO REPETTO esq. CAMINO PASO DE LA ESPAÑOLA","578967.56485842","6146962.90901491"
18/01/2014 13:00:00,"RIO NEGRO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","CONDUCTOR",42,"M",0,"OMNIBUS","RUTA 3 km. 324","436921.07826899","6384814.42834021"
18/01/2014 16:00:00,"FLORIDA","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",63,"F",0,,"RUTA 42 km. 14,200","575502.79596379","6270848.5622241"
18/01/2014 19:00:00,"COLONIA","ARTILLEROS","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",37,"M",0,,"CALLE 13 esq. CALLE F","446892.71655994","6190601.50201041"
19/01/2014 01:15:00,"CANELONES","N/C","NACIONAL","ATROPELLO DE ANIMALES","MOTO","CONDUCTOR",29,"M",0,,"RUTA 81 km. 35","589640.47341795","6190277.15396365"
19/01/2014 01:15:00,"CANELONES","N/C","NACIONAL","ATROPELLO DE ANIMALES","MOTO","PASAJERO",21,"F",0,,"RUTA 81 km. 35","589640.47341795","6190277.15396365"
19/01/2014 01:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",0,"MOTO","MATILDE PACHECO DE BATLLE Y ORDOÑEZ esq. AZOTEA DE LIMA","577941.54102946","6146238.18839757"
19/01/2014 01:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",0,"MOTO","MATILDE PACHECO DE BATLLE Y ORDOÑEZ esq. AZOTEA DE LIMA","577941.54102946","6146238.18839757"
19/01/2014 18:30:00,"ARTIGAS","N/C","NACIONAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",20,"M",0,,"RUTA 4 esq. RUTA 30","548008.73129196","6633753.31019512"
19/01/2014 23:30:00,"CANELONES","N/C","NACIONAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",19,"M",1,,"RUTA 64 km. 4,900","569392.92822702","6181146.33310006"
20/01/2014 01:00:00,"CANELONES","OLMOS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",17,"M",0,"CAMIONETA","RUTA 8 VIEJA esq. CALLE A","597815.19398678","6159794.6390134"
21/01/2014 16:30:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",62,"M",0,"CAMION","RUTA 5 esq. CAMINO REYLES (ROTONDA)","566329.14466078","6150982.8181352"
23/01/2014 19:40:00,"CANELONES","LAGOMAR","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",56,"M",1,"OMNIBUS","AVENIDA SECCO GARCIA esq. AVENIDA INGENIERO LUIS GIANNATTASIO","593539.97392375","6145106.10578493"
24/01/2014 18:05:00,"RIO NEGRO","FRAY BENTOS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",86,"M",1,"CAMIONETA","ROBERTO YOUNG esq. RICARDO B. HUGHES","378508.65872147","6334852.20385606"
24/01/2014 22:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",19,"M",0,,"CAMINO MALDONADO esq. MILAN","580474.58218263","6144479.93360198"
25/01/2014 17:00:00,"ROCHA","CASTILLOS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",42,"F",1,"MAQUINARIA","19 DE ABRIL esq. AV. BRASIL","790348.23472097","6211549.7164166"
25/01/2014 22:25:00,"SORIANO","DOLORES","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",25,"M",1,"CAMIONETA","SORIANO esq. JOSE ENRIQUE RODO","386637.1972321","6289364.31419735"
25/01/2014 23:18:00,"CANELONES","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",66,"M",0,,"RUTA INTERBALNEARIA km. 46,500","614067.28075741","6152243.25287816"
26/01/2014 06:00:00,"SALTO","SALTO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",24,"M",11,"AUTO","BRASIL esq. DOCTOR ARREGUI","409912.03099401","6526984.72760703"
26/01/2014 09:00:00,"TACUAREMBO","TACUAREMBO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",47,"M",1,"AUTO","PABLO G. RIOS esq. T. PEÑA","596904.25055306","6489987.41100567"
26/01/2014 18:00:00,"ROCHA","PUNTA DEL DIABLO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",27,"F",0,"OMNIBUS","RUTA 9 km. 301","815145.40683163","6229562.00320798"
26/01/2014 18:00:00,"ROCHA","PUNTA DEL DIABLO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",21,"F",0,"OMNIBUS","RUTA 9 km. 301","815145.40683163","6229562.00320798"
28/01/2014 14:10:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",25,"M",0,"CAMION","RUTA 11 km. 53,800","529298.1635991","6199583.75798089"
29/01/2014 13:45:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",31,"F",0,"OMNIBUS","GOBERNADOR VIANA esq. ASILO","578493.51473807","6140348.19293755"
30/01/2014 22:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",33,"M",19,"CAMIONETA","BOULEVARD JOSE BATLLE Y ORDOÑEZ esq. MARNE","576202.39104932","6141572.29332897"
31/01/2014 22:00:00,"SAN JOSE","N/C","NACIONAL","CAÍDA","MOTO","CONDUCTOR",55,"M",1,,"RUTA 11 km. 57,600","532507.58209422","6198698.31030641"
01/02/2014 03:40:00,"SORIANO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",26,"M",0,"AUTO","RUTA 2 km. 184","463749.19158533","6252175.63012284"
02/02/2014 16:46:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",37,"M",1,,"CAMINO CASAVALLE esq. DOCTOR TEOFILO DIAZ","571068.08353658","6147637.22295653"
03/02/2014 20:00:00,"ROCHA","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",60,"F",1,,"RUTA 9 km. 223","760355.94866916","6185744.33187282"
05/02/2014 07:05:00,"MALDONADO","PLAYA GRANDE","NACIONAL","CAÍDA","MOTO","CONDUCTOR",46,"M",1,,"RUTA 10 km. 95","655121.67155951","6142049.83407374"
06/02/2014 11:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",41,"M",0,"OMNIBUS","AVENIDA LUIS BATLLE BERRES esq. GENERAL SANTIAGO ARTIGAS","566910.56326081","6144747.79423193"
07/02/2014 16:00:00,"SALTO","SALTO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",59,"M",0,,"AVENIDA DEFENSA esq. AVENIDA JOSE BATLLE Y ORDOÑEZ","413668.91725599","6527062.83069677"
08/02/2014 05:00:00,"MALDONADO","MALDONADO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",8,"AUTO","VEINTICINCO DE MAYO esq. JOSE DODERA","686393.21908631","6135119.4078109"
08/02/2014 12:45:00,"CANELONES","LA PAZ","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",25,"M",1,"AUTO","CAMINO ALDABALDE esq. TISCORNIA","570172.47085916","6153892.09174597"
10/02/2014 21:40:00,"CANELONES","LAS PIEDRAS","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",24,"M",1,,"AVENIDA GENERAL FRUCTUOSO RIVERA esq. AVENIDA GENERAL FLORES","571784.95927429","6156841.64017099"
11/02/2014 17:32:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",71,"M",0,"CAMION","RUTA 1 km. 22","559054.37503741","6150187.5268422"
14/02/2014 13:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",50,"M",1,"AUTO","MATAOJO esq. TABOBA","580350.45758031","6139296.73308362"
16/02/2014 04:55:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",28,"M",0,,"AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. VIGO","568743.47284894","6140703.71889346"
17/02/2014 03:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","PASAJERO",15,"M",0,,"AVENIDA ITALIA esq. CATANIA","583590.00727171","6139515.8179678"
17/02/2014 03:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",,"M",0,,"AVENIDA ITALIA esq. CATANIA","583590.00727171","6139515.8179678"
17/02/2014 05:50:00,"CANELONES","TOLEDO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",21,"M",1,"MOTO","CALLE 16 esq. CALLE 16","585013.28347541","6152595.48873235"
17/02/2014 10:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",57,"M",1,"AUTO","CAMINO CARMELO COLMAN esq. PORORO","569899.88123663","6149696.21798666"
18/02/2014 12:30:00,"CANELONES","BARRA DE CARRASCO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","CONDUCTOR",,"M",1,"CAMIONETA","ACAPULCO esq. RAMBLA COSTANERA","589761.93972778","6140704.61640088"
18/02/2014 16:45:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","DESPISTE","MOTO","CONDUCTOR",46,"M",0,,"RUTA 6 km. 21 esq. CAMINO DE LAS TROPAS --TOLEDO--","581443.7545762","6153765.60303425"
18/02/2014 19:55:00,"CANELONES","PANDO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",38,"M",1,"CAMIONETA","RUTA OCHO VIEJA km. 35.000 y Edy Arquim","594939.34089286","6158227.87029082"
19/02/2014 20:10:00,"CANELONES","N/C","NACIONAL","CAÍDA","BICICLETA","CONDUCTOR",41,"F",0,,"RUTA 8 km. 22,500","588741.68150786","6151820.38694817"
20/02/2014 06:35:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",21,"M",0,"CAMIONETA","AVENIDA LEZICA esq. NIÑA","571080.04365391","6148354.78345916"
20/02/2014 22:45:00,"RIO NEGRO","GRECO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",14,"M",1,"MOTO","RUTA 20 (GRECCO)","495666.08639468","6369062.5590434"
21/02/2014 14:25:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",79,"F",1,"MOTO","AVENIDA GENERAL RIVERA esq. CARACAS","579189.86082468","6137758.62476451"
21/02/2014 14:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",71,"F",16,"MOTO","FRANCISCO SAINZ esq. BESARES","578641.49044214","6143315.78458572"
22/02/2014 11:35:00,"CANELONES","EL PINAR","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",81,"M",0,"AUTO","RUTA INTERBALNEARIA km. 28,500","596591.13348458","6149027.6414443"
22/02/2014 18:30:00,"CANELONES","PARQUE MIRAMAR","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",51,"M",20,"CAMIONETA","AVENIDA DE LAS AMERICAS esq. CALLE UNO","588435.80271555","6140618.28948393"
23/02/2014 01:30:00,"FLORES","TRINIDAD","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",38,"M",1,"MOTO","WILSON FERREIRA ALDUNATE esq. GENERAL JOSE G. ARTIGAS","509802.50548403","6290882.56433387"
23/02/2014 21:40:00,"SALTO","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",20,"M",0,"MOTO","RUTA 31 km. 76","480224.96376112","6538971.90024599"
23/02/2014 21:40:00,"SALTO","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",20,"M",1,"MOTO","RUTA 31 km. 76","480224.96376112","6538971.90024599"
24/02/2014 20:00:00,"CANELONES","PANDO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",15,"M",0,"CAMION","RUTA OCHO VIEJA esq. AVENIDA L. ALBERTO DE HERRERA","596328.50951846","6158800.04788858"
25/02/2014 09:15:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",54,"M",0,"OMNIBUS","AVENIDA GENERAL EUGENIO GARZON esq. BOULEVARD JOSE BATLLE Y ORDOÑEZ","571318.20223271","6145807.79702682"
26/02/2014 06:25:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",43,"M",0,,"HUM esq. NICOLAS DE HERRERA","576610.30484547","6143177.40223868"
26/02/2014 12:00:00,"ROCHA","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",69,"F",0,,"RUTA 19 km. 18,600","818366.06416963","6268087.79773422"
26/02/2014 22:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",21,"M",0,"OMNIBUS","AVENIDA GENERAL FLORES esq. ANTONIO MACHADO","575358.76731996","6140909.69352117"
27/02/2014 10:17:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",22,"M",0,,"RAMBLA REPUBLICA DE MEXICO esq. JOSE CUNEO PERINETTI","585475.3578857","6137773.5100912"
28/02/2014 17:10:00,"MALDONADO","PUNTA DEL ESTE","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",31,"M",1,"MOTO","CORDOBA esq. GENERAL JOSE G. ARTIGAS","687996.48644377","6133338.4140406"
01/03/2014 06:25:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",20,"M",0,,"BOULEVARD APARICIO SARAVIA esq. LACIO","579247.68024683","6145276.25989447"
01/03/2014 06:41:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",28,"M",0,"CAMIONETA","GALICIA esq. YI","574027.42476472","6137731.63306002"
01/03/2014 10:00:00,"ROCHA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",25,"M",1,"CAMION","RUTA 15 km. 130,500","751142.7162","6229737.6353"
01/03/2014 16:10:00,"CANELONES","LA PAZ","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",60,"F",1,"MOTO","CESAR MAYO GUTIERREZ senda CUATRO PIEDRAS","570675.10160454","6164479.53464639"
01/03/2014 17:30:00,"CANELONES","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",35,"M",0,,"RUTA INTERBALNEARIA km. 80","645437.1011","6150041.3711"
01/03/2014 21:30:00,"CANELONES","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",64,"M",0,"AUTO","RUTA 74 km. 28,500","588328.12078186","6156461.21373471"
02/03/2014 00:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",56,"F",0,"MOTO","CAMINO MALDONADO esq. FLORENCIA","581107.49511281","6144909.97049778"
02/03/2014 14:30:00,"SALTO","SALTO","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",24,"M",1,,"AVENIDA MANUEL ORIBE esq. AVENIDA ARENAL GRANDE","412000.70360268","6527103.42462476"
02/03/2014 22:10:00,"SALTO","SALTO","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","CAMIONETA","CONDUCTOR",64,"F",1,,"AVENIDA MANUEL ORIBE esq. JACARANDA","412000.70360268","6527103.42462476"
02/03/2014 23:40:00,"FLORIDA","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",63,"M",0,"CAMION","RUTA 56 km. 29,500","601422.3150682","6233077.7472008"
04/03/2014 13:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",30,"M",0,"CAMIONETA","ANTONIO MACHADO esq. RAMON MARQUEZ","574509.90480657","6140844.4812972"
05/03/2014 06:40:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",52,"M",0,"AUTO","AGUSTIN BISIO esq. CAMINO REPETTO","581002.52663443","6147963.55665273"
05/03/2014 11:55:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",83,"F",1,"CAMION","RUTA 1 km.53,500","533410.58126233","6168021.38601684"
06/03/2014 01:55:00,"RIVERA","RIVERA","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",28,"M",0,,"AVENIDA 1825 esq. DIEGO LAMAS","637695.55703778","6580905.63018086"
08/03/2014 06:00:00,"DURAZNO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",53,"M",1,"CAMIONETA","RUTA 42 km. 12","630214.6695574","6359320.54569849"
08/03/2014 09:52:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",68,"M",1,"AUTO","RAMBLA REPUBLICA DE MEXICO esq. BELASTIQUI","584445.83045372","6138012.1074514"
09/03/2014 01:20:00,"PAYSANDU","PAYSANDU","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",19,"M",0,,"AVENIDA SORIANO esq. SETEMBRINO PEREDA","397441.50451686","6422982.92455622"
09/03/2014 05:30:00,"DURAZNO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",51,"M",0,"AUTO","RUTA 5 km. 218","550411.74389452","6337106.00856102"
